x_i	y_i	z_i	Ekin
0.5900423632468291	0.5784678539672734	0.6664542182284244	5.849517579316975
0.9704685755526572	0.5785353772447936	0.6520819653387955	3.503618124787683
1.3468303623935012	0.504753210987157	0.6596612101732143	6.630343568524699
-0.04006605390246892	0.8258720909253005	0.5561529304588523	13.786087376860952
0.40932321229341245	0.8373407874048454	0.6435874775380461	2.9290159804307447
0.7272694191016711	0.9234668521244581	0.6559524634875641	7.552189441601596
1.116230807924024	0.8280220519536446	0.5855662401732533	1.3162356651672371
1.5412376120747502	0.934346381559045	0.6599028254965701	9.686818377119952

-1.5697773355492621	-0.9111793684282626	-0.5280099868148928	5.5985785935565575
-1.182765554991959	-0.873516399444658	-0.6524002682370665	5.376056404583083
-0.7553845813232317	-0.9271094995988085	-0.6423891847052812	1.8212677722130663
-0.3978555929278073	-0.93043580747651	-0.6418112537513913	7.926661528470156
-0.025172965056565934	-0.8873801322507984	-0.6345679290098118	0.5481292011593254
-1.2816962363859312	-0.5306253716382944	-0.651305797255782	0.8149697792046192
-0.9040212034878876	-0.505942841083435	-0.6015485434979373	1.052348906550877
-0.48891001151915414	-0.5119351818377254	-0.648157298842789	5.323087033905841
-0.14918197518531778	-0.5299757760848053	-0.6938153833093772	4.845548971789784
0.21333362937383007	-0.5139555433531577	-0.6727287431368794	7.730754317667072
-1.1934030049813469	-0.23474712902491507	-0.678163429144115	3.670591329130846
-0.7655462737736227	-0.12932324918641078	-0.6908395478121555	10.518244850085287
-0.40950096490646193	-0.1742295624750923	-0.6811122188086715	3.0357696829525596
0.031585862750843935	-0.2301415583001902	-0.7248376568096423	10.802014322759906
0.3609896588243949	-0.23242582677009813	-0.6410165531764701	1.3778732205930566
-1.0658923210677869	0.1339114269573424	-0.6165746905645558	15.01022805933527
-0.5810203433578114	0.1559196443540074	-0.6268468559207647	1.891641680661574
-0.18700565672626318	0.08279219679237348	-0.6594343001041453	5.912335742253
0.16968314992920216	0.11644501049882569	-0.5650099793095331	2.159539172202418
0.5771796958533685	0.10500748828494282	-0.6925898391967036	3.401862426978308
-0.7866806334277087	0.4256938937118325	-0.599671171311328	0.7541770082289374
-0.40653809358897314	0.4682233450646584	-0.6463449794855799	0.9420715728097855
-0.04851779684105495	0.47699416551512336	-0.7027855077117073	7.772477133967406
0.32489361331236843	0.481611296693305	-0.5322113639670348	3.044291439371842
0.7158243016770256	0.3854010238250874	-0.5678841604261723	2.488869351880946
-1.302483425353636	-0.8241053021332977	-0.31672516253618466	1.5856842025488103
-0.963728891499181	-0.7805612800525299	-0.3284818652967175	4.0790965927808776
-0.5688568450240429	-0.8210307797267614	-0.3609615240953099	3.0562008419255875
-0.0875521693122475	-0.7431390171670168	-0.3194390501762773	4.569074020966217
0.2238381370314338	-0.8211197112997444	-0.3532670996978468	5.975044771407147
-1.1084076901169588	-0.487766086811292	-0.26847152363382676	0.8174691825960485
-0.7324923120791669	-0.46399302026932837	-0.33047166783847437	1.8950011846670467
-0.3386574086901569	-0.533613227679605	-0.3343396604829613	1.5606824327691515
0.00887118193958295	-0.45062880796122984	-0.368430662120163	5.751884619416787
0.35636769156683856	-0.4988257573521506	-0.3663047779782097	2.9847318157782086
-1.0040934970484763	-0.09678064019177242	-0.279442479993939	6.244749285755836
-0.5992888494961089	-0.1667438135211707	-0.3711726949151061	0.23098851391835384
-0.16514910790908904	-0.1717739899115909	-0.33840273750614597	2.6069716194593724
0.18934440095174598	-0.14820238065102376	-0.36275737797175794	1.7853174976683253
0.5484149753827164	-0.10233407682185074	-0.31606200965309894	5.4451090990762125
-0.8161995068043136	0.19573371661756478	-0.34108556379720845	1.7742627103781285
-0.3779376915813067	0.1769385952993672	-0.31427315770375003	9.61541925515069
-0.027577313410342388	0.17061257352146933	-0.32443557964953007	1.7271776508382786
0.4281146119676816	0.20503627220336082	-0.3561661423845083	2.683349914150221
0.8344558009994655	0.21183843672295266	-0.27030506164281487	5.312783073508969
-0.5088021620880304	0.49531036151851066	-0.19911859951839309	1.7855088519377609
-0.11874699938317353	0.523733099426373	-0.3694443178485125	1.5353223156472844
0.223866269231913	0.49954306931214204	-0.2204195105013354	3.6803152494571494
0.5510427600856508	0.5601972936854712	-0.26979151513707283	3.0258275031489807
0.8978301277426888	0.5906841383252205	-0.3346884428915906	8.510490268115316
-1.0582147926262766	-0.7621369087810477	0.0851699562601864	11.162314467987652
-0.7341525990464781	-0.6120782929297653	-0.04532760984002772	0.8236340654232601
-0.41134993164551786	-0.7368292618439221	-0.08797941084782028	5.971098178292901
0.03417673965359094	-0.6662898954631	0.051358770324304394	3.269360142239146
0.41659324602557074	-0.7134773479055357	-0.08120014680086504	3.693672441533733
-0.9768109783917136	-0.3436671642211506	0.00501841158679311	2.7353657827832114
-0.489243883871303	-0.38304464235609004	0.04539991571106264	1.325949976740311
-0.1852097068145284	-0.33557828510346954	0.02836512333009351	5.8706342153278275
0.17255462765396265	-0.38189897946333135	-0.059879677370923756	2.1736115013258845
0.5823379273193439	-0.3217302313334707	-0.035400873916097336	4.548662494510084
-0.809362081456563	-0.03543100518613591	-0.0034400068358495513	0.8395543742985501
-0.4104451222854256	-0.05751268083670773	-0.04508722966589061	12.319418697065279
0.008429859518445612	-0.06966358621714186	-0.05767256393984209	4.206440044214274
0.3316412605141578	-0.07165528322748953	-0.02742317253042968	2.128027922249616
0.731783367270909	0.017905526425830112	-0.03216729917638711	2.5597224352490997
-0.5089800107836506	0.3169001999858906	0.046006595079769855	2.355499447009418
-0.166122201261137	0.22542903476647203	0.011543638900052236	5.703245024714091
0.1465212639289487	0.3109238030721774	0.03438452154211817	4.2064537998373766
0.6191123775834507	0.3036857111943452	0.046698753991902306	0.9424145733699192
0.9461563591824798	0.35022577110492925	0.014089450397076004	1.2726851961014223
-0.3734654313676829	0.7034198818731513	0.010187535935024548	4.155066990038503
0.0524087974941344	0.6881222192918017	0.061604352371321	3.0544517971010476
0.3951602810483251	0.6402275714697195	0.058492528379741796	0.9584096353038822
0.7485129787564703	0.6318707800565196	-0.0016513651782436314	6.11448583088101
1.0827386047058811	0.6373008512160465	0.0432426155723669	0.9868172655706001
-0.9531468490414962	-0.5326199762355484	0.35093053198831414	6.860232731343762
-0.6137755889485014	-0.506829731910469	0.3163270410027898	2.9046671736319896
-0.1462341179710888	-0.5798663373178518	0.3199651525018247	0.9889555001024368
0.2838116042787537	-0.5298616757084803	0.3189379699656693	3.429722840653045
0.6347173148207997	-0.6313596350896667	0.3213333972114548	8.93133584930547
-0.8510021845640485	-0.17903909506158977	0.37835531157839436	6.001795736510148
-0.3409718952678051	-0.18351730031557514	0.3115215251173997	2.07926971980265
0.008151797576878974	-0.18125902962253587	0.311821264154405	3.7937133974203556
0.3329431606680148	-0.19135277396255815	0.3469231850591884	1.4354407010037133
0.716233942779896	-0.266835869790345	0.3296289809300269	1.4296151408730815
-0.5094513190240206	0.06278368709065206	0.2558915022346499	1.6466732831420061
-0.1790973181945255	0.11949091496725463	0.3464802934996768	2.9624893184323597
0.16211305114595576	0.09825227882434423	0.24398148638942782	0.6755962249362099
0.5607858119471428	0.07584249205108924	0.2838023202192272	6.636512646603667
0.8936023882230931	0.14419211024065012	0.2606453719827584	0.7365544262907179
-0.32639123811275617	0.45502528444001517	0.27772094218850707	1.832733328440576
0.0070030600012398235	0.43884208104645755	0.35081740371279346	5.09093172460096
0.4091405941211541	0.4167605020313817	0.307183570182659	5.758886400363712
0.8072991331932221	0.48553683455387225	0.33487322127720187	3.549375498024368
1.185454316406694	0.3970932496704814	0.27138672937321223	3.222480308210714
-0.21989513472739086	0.8391681423742603	0.26309858325684016	8.662637867259438
0.28991618646199735	0.7854518099899813	0.3280088077195323	6.7540665703796465
0.6454261658483655	0.7754651888209466	0.2964591965284849	2.3087440407844353
0.9790486054036199	0.8168285960157353	0.27869342953239795	4.01436163409002
1.4260204572038966	0.7282077325137221	0.3176278947786905	4.708764985780773
-0.7565101056706007	-0.4726195085235746	0.6585433097506479	2.7647875672600954
-0.3849161720101748	-0.5031408570665861	0.5502396930373065	4.224902770393923
0.044838302950615395	-0.4862535412757228	0.5916716804065256	4.557357762952389
0.3612050634844477	-0.42017043765817996	0.6846746621721295	3.3716378193356116
0.7322790417869645	-0.4678655202495013	0.6217653862839934	3.4115535243116666
-0.5146457217741195	-0.1980638689546505	0.6463158762664813	3.7841118077202855
-0.09571972467769709	-0.19595919204479115	0.6593679876359573	2.8772500377351102
0.2258353458921822	-0.08931401643859507	0.6669352287390301	2.4809259072545453
0.5934611695977432	-0.13824969324057435	0.7386175585342929	7.427172839859163
0.8909742347215788	-0.0481112802523793	0.5689316805137501	3.937190724319649
-0.33906167769889	0.20393260792725318	0.6742214338780697	7.569376650226976
0.01817108822665597	0.21689781521743687	0.636046581087862	5.515246474249816
0.36531306469529323	0.2135912389833359	0.5775763993995722	4.219253665368993
0.7507202109784852	0.25440810158899013	0.7123362247879285	6.571277589171851
1.0605723129067497	0.2862892817591514	0.5596764373328562	3.3179934505185216
-0.23693899976097796	0.548417018710955	0.5929335460009022	1.8502504311215575
0.2199156103336829	0.5629405680262138	0.6173791732825179	5.992236624996695
0.6283535081782375	0.5740143894732921	0.7087563964509948	5.691506391446312
0.9433823825061814	0.553719768106566	0.7005495534483915	7.771409165830377
1.3642056331931949	0.4673025572644286	0.6955771621481098	5.4283000175719955
-0.05655842822828514	0.7881962249098309	0.5265286794842531	1.6627487203547517
0.41851127491570544	0.8561288032573175	0.6706003814925195	3.511515148919879
0.72432119431616	0.9737232244573377	0.6885847719023703	8.748745573135288
1.161980979393076	0.8554036942058846	0.5845353732713484	8.758506540935624
1.5591669585270618	0.9881353632659252	0.6971505345099397	8.78436749554753

-1.5990933856783418	-0.9285125065860028	-0.4886988607711975	5.2947260606894915
-1.1769417020539772	-0.9189790725079111	-0.6760761238102874	4.995878216240291
-0.7744962119373158	-0.9482259352721373	-0.6583680769538426	2.475083242731419
-0.37160235643991985	-0.9648505105554825	-0.6872307175822476	7.247736342616934
-0.034080566244932095	-0.8919063896164999	-0.6479098733981409	0.5116509756754186
-1.292756903425841	-0.5354661087609466	-0.6567806534105811	0.7093603322669236
-0.8999078724800302	-0.49110742978649075	-0.6240223171842723	2.2174591315145036
-0.4949441802286653	-0.5073581521551864	-0.6950650476306863	4.986221025596097
-0.17305722068089852	-0.529657594279893	-0.7286254557622613	2.62373921625289
0.2561259885051134	-0.5454954011741294	-0.7137235701637397	10.26515152657828
-1.195107833698902	-0.18392236294719033	-0.7070766006741979	7.319639667695915
-0.807304192080402	-0.10493246085985411	-0.7447661036901131	10.070280981059767
-0.4100501773543542	-0.1571606509303085	-0.7131094718529012	2.262106530754887
0.051138382108457524	-0.2599355938263283	-0.7795778801502268	7.181916529362219
0.3929075047817179	-0.2036332321292546	-0.6556014085307439	5.593837075724144
-1.143875201454596	0.13428817777463598	-0.6464480718728083	12.648791893864935
-0.5686404663113656	0.17625765698927143	-0.6318212182399412	1.1424184786742015
-0.22112269846765334	0.12281150288737619	-0.6719897813655942	6.087768625745119
0.204743330259665	0.12975665397655173	-0.5937959033912401	6.176269647436188
0.5659593589791895	0.08234997303928802	-0.7297017230271116	4.157259666162994
-0.8064311657299416	0.4411318306368732	-0.5961282623851064	1.72323496836874
-0.420501932199987	0.4830750183292703	-0.6522272990199041	0.9736525581035679
-0.05708795564687217	0.48428090671148366	-0.7644460970135344	7.486002878366752
0.2980253398451421	0.5052305418333435	-0.5294016525458809	3.3442641893177423
0.6902179512251587	0.375234457625447	-0.5509301782273336	1.389742412380579
-1.3079225834821901	-0.8470046125565289	-0.30185062996601586	1.4404219043201851
-0.9267572058218432	-0.8132523735202317	-0.3443751115290959	4.648715639438182
-0.6055898424866495	-0.839410183870336	-0.36827225322624024	2.4972781864903077
-0.06482951271252035	-0.7916090953076561	-0.30123761555586787	8.579847275812753
0.26577050607424413	-0.8645241567942618	-0.3861194304336884	12.166422666536514
-1.1243660556165813	-0.4974023402611919	-0.28032881652237374	1.010885397050904
-0.7099212810941898	-0.48637110386439664	-0.33712224595547724	2.670998420158757
-0.3230768287957884	-0.5169722136405654	-0.3322554140972778	0.750881278732484
-0.0024840755272332567	-0.4591741630896728	-0.41357000375962005	5.340539921409907
0.3877902470075589	-0.5130039623036374	-0.3794719636849675	2.5474382789399335
-1.0547474806456396	-0.12416584791261312	-0.2869496324017025	6.649668950793457
-0.5851978578732449	-0.1551667070410517	-0.3731275126576534	1.052140819406682
-0.19854625582552113	-0.1855117763927037	-0.3604565600275148	5.067080758831521
0.2094055610263829	-0.1471816374611611	-0.3652064812510053	0.26289332247610087
0.5479100978900281	-0.14485720833731872	-0.3510656737901265	5.831267441848222
-0.8007961065316503	0.20280512705146994	-0.3130534182033034	2.413534820617614
-0.4238060052147216	0.17321015986637076	-0.3569101500062921	3.6263206411553264
-0.015255493960784027	0.1647587140051389	-0.3017380423601195	0.6913799949124975
0.44239914128495045	0.23530689204186517	-0.36168905624741143	1.8213388844597589
0.8538096799362879	0.17607512546272414	-0.28688299974570247	5.232160060433389
-0.49223289668889053	0.4993785286209869	-0.24853196319651674	9.943152572341605
-0.09768243266418995	0.51484558766768	-0.3696898256712438	0.43939270460442426
0.18254344476515252	0.5028155198432045	-0.20717723373106736	2.644427429933917
0.5749536819010413	0.5577955142747182	-0.2953497123706516	1.1893027569902368
0.9001692223574828	0.6552567119032914	-0.3387215705018722	8.482107228777071
-1.0165631820585352	-0.8111208492217318	0.11983157290046466	10.328208577758833
-0.7549912232716846	-0.6163225129005528	-0.03343773494952718	3.2441567766666983
-0.3918557408519883	-0.7907596242996487	-0.07612284946172757	7.177471852440729
0.045870025109678206	-0.7066507477536697	0.062283871724366696	4.742195097474544
0.43752807882587696	-0.7326460552836501	-0.10581478304344714	2.1765433300186467
-0.9723462809643738	-0.3425468910894048	0.04590683463571453	3.610084217129587
-0.4915642933757836	-0.4033067072274033	0.03385237478084931	4.472222819145559
-0.14814385682630496	-0.3840699090819624	-0.0012724511435076062	12.488999450482796
0.19559954081794848	-0.39149254033953984	-0.08447315789618783	2.676795499521787
0.5704715808738642	-0.37128161161537815	-0.04011945589028812	5.824653705847535
-0.805080215308851	-0.04128301579702885	0.015513028691235341	0.8983894921338902
-0.42508000725845335	-0.11724500587033032	-0.06189585177147559	3.1028496956710176
-0.016700041852821552	-0.06947844726709486	-0.08572889205778267	1.8880088361851215
0.36156675264033	-0.08579084102172173	-0.031762702305441516	2.1346305123093368
0.7496338925925399	0.01074496830354767	-0.013857341781849554	3.684161095025501
-0.5145045212057906	0.2908589146777701	0.06826594364852534	0.7677493087923424
-0.16340431210054365	0.19221263028857608	0.030111560782160846	3.2999771491786687
0.1405002018969425	0.3276018295514371	0.04738171947057288	2.14898189696369
0.5888026254742771	0.3262101574968255	0.052494511681495826	3.7427423845451693
0.9714750268998024	0.33470553627634886	0.002554689921458298	3.0635962166077864
-0.38754172421045097	0.7183394491237529	-0.02292438169139493	2.388734396912213
0.06430105117581605	0.697911499862778	0.09131218195300213	1.9563835847176878
0.39420602616998884	0.644851796492098	0.04284361442430048	1.9939569596230755
0.7809804925166853	0.6477161446946648	0.02027287277070626	1.6033429115264923
1.1126033613552673	0.6590207488948296	0.019217096786911567	9.27464120569701
-1.011994997671109	-0.5316509200907863	0.3631733316721023	7.076057380178478
-0.6301378754302069	-0.5029085721775973	0.30227370900682565	2.5677837748784436
-0.1335320350887978	-0.5892005969244346	0.3151656219523509	0.6067000169513678
0.32271093800557166	-0.5329966056057852	0.31322125413432	2.8446951859249228
0.6498513510004003	-0.6894966498478359	0.2918501179465654	8.76487966687581
-0.8864436734560307	-0.1558050109749384	0.4075451567016155	4.618792192517779
-0.32232570932941806	-0.2274980819340738	0.3486342654532725	11.594478979087688
0.012124970823693331	-0.19544397418354173	0.3421925498074451	5.541532861795371
0.3449770134309123	-0.1868381037602507	0.3681056097748198	5.1454752945733935
0.6896054243140162	-0.2752291903890337	0.32534011530301193	1.6884527459075394
-0.536819616836195	0.05216755743256072	0.2798433982171963	7.159269267632067
-0.19986217007458273	0.10205380695222512	0.3542634430662988	1.0707861943170824
0.1796628588717004	0.07405116445365742	0.26874812900944356	3.0598592604341595
0.5222711470556908	0.0474943301842831	0.29400267351795634	0.37120458120887967
0.8950175294009067	0.14367815473078396	0.2601779820115056	0.33431391114265085
-0.298329619442476	0.47330794201743687	0.2730845942023845	2.733846329134088
0.047891291124155286	0.4715002281317461	0.3527794365151659	5.088032265647506
0.42202298424411633	0.39924686377474755	0.32044094765623676	1.9998201946947272
0.8438316305018329	0.481730479027317	0.35754411956730453	3.034387744278926
1.2226823803248545	0.3793478906457723	0.2517339457776659	5.143374695162358
-0.2386416360286074	0.9025046835354492	0.23562232136192449	10.302763919556575
0.32205347161185843	0.8266645719592874	0.32853978659515054	5.404836468209941
0.6501445856128694	0.8085336276214493	0.3066501362529871	2.5959673765745976
0.9751802198518238	0.8641256999379742	0.26668075337373415	6.371266906654649
1.46660579364751	0.7058973045445379	0.3242130078874608	4.079952927100299
-0.758911337463326	-0.48662135520278194	0.6913030996817748	2.2380429041734073
-0.3496616352142966	-0.5346876232520624	0.5624084833011518	4.839306134715454
0.05591515448877506	-0.5328305094909381	0.5750026775130324	4.990342455369098
0.3835934534667885	-0.41128790898404805	0.7178653138501909	2.850970506942623
0.7323430946014088	-0.4713829938396789	0.6635765527115673	3.301187102127834
-0.4878679935644917	-0.22368272193035615	0.65689172937224	2.378254096526174
-0.08677400227681704	-0.212033230631077	0.6800089138904228	1.3812103234255102
0.23634502946680264	-0.1034788802419864	0.6973286830727153	2.4705221594205247
0.588572386250776	-0.14888546373289785	0.7965508047571008	6.547215668082063
0.8782808372028852	-0.022908783049023787	0.5395966992352235	2.1000562552212103
-0.35392634229673237	0.15221161346849107	0.7044486995722187	7.510317589471202
0.05154633272077803	0.21233684641417408	0.6710233392333281	3.6650764099907946
0.38176130721499396	0.22324198866465833	0.573612226953159	4.773489898907934
0.7221202304486325	0.2566013849322489	0.7592721711442505	5.922554446504424
1.04419171892978	0.27840408949646267	0.5300810517469495	1.1268475881896332
-0.2762125401061396	0.5465686695830222	0.6053163448901288	5.103371246725262
0.21690517448344387	0.5160869198831417	0.6441015057776185	5.168537190332345
0.616283318920248	0.5754224375279942	0.7467130123261847	7.0092526380988005
0.9561976399506253	0.5509592930007399	0.7583885245942215	10.26554394017555
1.3788351172927418	0.43289202848264646	0.7285069999251352	4.557631974744804
-0.009753505654732883	0.7875867880560571	0.5300187672323473	6.619972880061556
0.4003321713361336	0.8843992287881363	0.6956040244141378	3.386479014123568
0.7499252965011072	1.0294553742187167	0.7197646467719894	9.475299702921367
1.2185149801723252	0.8875811140470641	0.5932180061486665	8.36530951375313
1.5747646193506344	1.0401334598459175	0.7329111854565133	8.156862182895894

-1.6311812304227347	-0.9464663279487563	-0.4532214898105571	5.139392146916123
-1.1698186343262185	-0.9616166910480721	-0.6961193650307289	4.106352156964041
-0.7967245072845236	-0.968799462247005	-0.6796527330466003	2.834079497158651
-0.35579466439025464	-0.9975860359493398	-0.7316656160635459	6.239317840784842
-0.032346812813490514	-0.8911225232903924	-0.6618799208368865	0.47574530239492213
